input,url,post_id,user_url,user_username_raw,content,date_posted,num_comments,num_shares,num_likes_type,page_name,profile_id,page_logo,page_followers,page_is_verified,attachments,post_external_link,post_external_title,post_external_image,page_url,header_image,avatar_image_url,profile_handle,is_sponsored,shortcode,likes,post_type,following
https://www.facebook.com/BillGates/posts/pfbid0uWrBNLt9Bm9S3fvMkEU5QCxBRxrypEMfcskHUcUWkQdoHbAt74fTvixtBpLRanUdl,https://www.facebook.com/BillGates,Bill Gates,"As long as malaria exists anywhere, it poses a threat everywhere. Fortunately, scientists around the world are on the cusp of breakthroughs that make ending this deadly disease possible.",2024-08-25T18:57:39.000Z,Bill Gates,https://scontent.fbze2-1.fna.fbcdn.net/v/t39.30808-1/438099100_1025477818943150_7710245385356396537_n.jpg?stp=dst-jpg_s200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=v1pZo1wECVMQ7kNvgGptYdC&_nc_ht=scontent.fbze2-1.fna&oh=00_AYANEfV7a96x_8VOnG2ezms8262EzA9OOUUjG2KIvQbekQ&oe=66D3DF3E,https://gatesnot.es/3WYhi3e,Great news for mosquito haters,https://external.fbze2-1.fna.fbcdn.net/emg1/v/t13/15253121212216556172?url=https%3A%2F%2Fassets.gatesnotes.com%2F8a5ac0b3-6095-00af-c50a-89056fbe4642%2F50edaa17-4683-4759-8211-5562e0ffcd73%2F20240814-MW-Great-news-for-mosquito-haters-TGN-Assets-002-wide-feature_1200x580.jpg&fb_obo=1&utld=gatesnotes.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_Q399dW6kFaqEslxmtelBaDFqlVo9yYYAtIM8SsER0zON8Cw&oe=66CFE747&_nc_sid=e17101,https://www.facebook.com/BillGates,https://scontent.fbze2-1.fna.fbcdn.net/v/t39.30808-6/456419555_1081061883384743_2100062788182358125_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=0070kriqdLAQ7kNvgFLoFbW&_nc_ht=scontent.fbze2-1.fna&oh=00_AYD2buSlkUNpUAY2WYMyZWlcYR9mBCUs_KLelDkUC8UJzg&oe=66D3E08A,https://scontent.fbze2-1.fna.fbcdn.net/v/t39.30808-1/438099100_1025477818943150_7710245385356396537_n.jpg?stp=dst-jpg_s200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=v1pZo1wECVMQ7kNvgGptYdC&_nc_ht=scontent.fbze2-1.fna&oh=00_AYANEfV7a96x_8VOnG2ezms8262EzA9OOUUjG2KIvQbekQ&oe=66D3DF3E,BillGates,Post
https://www.facebook.com/BillGates/posts/pfbid02qbh36omrb1mcJeQnAxb2FhEo49NUeV9sF6zHifi46QL9fhwb5iBKVSpPfBEWLbaRl,https://www.facebook.com/BillGates,Bill Gates,"Certain kinds of mosquitoes carry deadly diseases, including malaria. But with new tech like the species-identifying VectorCam, we can dramatically increase our surveillance—and decrease the spread of disease.",2024-08-24T22:16:58.000Z,Bill Gates,https://scontent.fbze2-1.fna.fbcdn.net/v/t39.30808-1/438099100_1025477818943150_7710245385356396537_n.jpg?stp=dst-jpg_s200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=v1pZo1wECVMQ7kNvgGptYdC&_nc_ht=scontent.fbze2-1.fna&oh=00_AYANEfV7a96x_8VOnG2ezms8262EzA9OOUUjG2KIvQbekQ&oe=66D3DF3E,https://gatesnot.es/3Tr1RzF,The newest weapon against mosquitoes: computer vision,https://external.fbze2-1.fna.fbcdn.net/emg1/v/t13/2199019715254078246?url=https%3A%2F%2Fassets.gatesnotes.com%2F8a5ac0b3-6095-00af-c50a-89056fbe4642%2F4cedf5f6-3704-439d-b311-e2f0e7f6e6ab%2F20240813-MW-VectorCam-TGN-Assets-001-wide-feature_1200x580.jpg&fb_obo=1&utld=gatesnotes.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_Q399vJvUM2B4bnebYwI5OChR4kHRhuFpKhzo-coQdxBwzDw&oe=66CFE534&_nc_sid=139b9a,https://www.facebook.com/BillGates,https://scontent.fbze2-1.fna.fbcdn.net/v/t39.30808-6/456419555_1081061883384743_2100062788182358125_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=0070kriqdLAQ7kNvgFLoFbW&_nc_ht=scontent.fbze2-1.fna&oh=00_AYD2buSlkUNpUAY2WYMyZWlcYR9mBCUs_KLelDkUC8UJzg&oe=66D3E08A,https://scontent.fbze2-1.fna.fbcdn.net/v/t39.30808-1/438099100_1025477818943150_7710245385356396537_n.jpg?stp=dst-jpg_s200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=v1pZo1wECVMQ7kNvgGptYdC&_nc_ht=scontent.fbze2-1.fna&oh=00_AYANEfV7a96x_8VOnG2ezms8262EzA9OOUUjG2KIvQbekQ&oe=66D3DF3E,BillGates,Post
https://www.facebook.com/BillGates/posts/pfbid0gwYUzvmBY3SCKYrzh9K4W64FTjjTaw6KSANUTLLsTzqALkyajCbrzHez4HeWGFURl,https://www.facebook.com/BillGates,Bill Gates,"We’ve made real progress in the fight against malaria. Ending it for good will require new interventions, increased funding, and more commitment to the cause than we’ve seen lately: https://gatesnot.es/3MeO1MG",2024-08-23T22:05:34.000Z,Bill Gates,https://scontent.fbze2-1.fna.fbcdn.net/v/t39.30808-1/438099100_1025477818943150_7710245385356396537_n.jpg?stp=dst-jpg_s200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=v1pZo1wECVMQ7kNvgGptYdC&_nc_ht=scontent.fbze2-1.fna&oh=00_AYANEfV7a96x_8VOnG2ezms8262EzA9OOUUjG2KIvQbekQ&oe=66D3DF3E,,,,https://www.facebook.com/BillGates,https://scontent.fbze2-1.fna.fbcdn.net/v/t39.30808-6/456419555_1081061883384743_2100062788182358125_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=0070kriqdLAQ7kNvgFLoFbW&_nc_ht=scontent.fbze2-1.fna&oh=00_AYD2buSlkUNpUAY2WYMyZWlcYR9mBCUs_KLelDkUC8UJzg&oe=66D3E08A,https://scontent.fbze2-1.fna.fbcdn.net/v/t39.30808-1/438099100_1025477818943150_7710245385356396537_n.jpg?stp=dst-jpg_s200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=v1pZo1wECVMQ7kNvgGptYdC&_nc_ht=scontent.fbze2-1.fna&oh=00_AYANEfV7a96x_8VOnG2ezms8262EzA9OOUUjG2KIvQbekQ&oe=66D3DF3E,BillGates,Post
https://www.facebook.com/reel/1515122842442898/,https://www.facebook.com/BillGates,Bill Gates,"Just like these LEGO creations, we have to eradicate deadly diseases piece by piece.",2024-08-23T16:28:20.000Z,Bill Gates,https://scontent.fbze2-1.fna.fbcdn.net/v/t39.30808-1/438099100_1025477818943150_7710245385356396537_n.jpg?stp=dst-jpg_s200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=v1pZo1wECVMQ7kNvgGptYdC&_nc_ht=scontent.fbze2-1.fna&oh=00_AYANEfV7a96x_8VOnG2ezms8262EzA9OOUUjG2KIvQbekQ&oe=66D3DF3E,,,,https://www.facebook.com/BillGates,https://scontent.fbze2-1.fna.fbcdn.net/v/t39.30808-6/456419555_1081061883384743_2100062788182358125_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=0070kriqdLAQ7kNvgFLoFbW&_nc_ht=scontent.fbze2-1.fna&oh=00_AYD2buSlkUNpUAY2WYMyZWlcYR9mBCUs_KLelDkUC8UJzg&oe=66D3E08A,https://scontent.fbze2-1.fna.fbcdn.net/v/t39.30808-1/438099100_1025477818943150_7710245385356396537_n.jpg?stp=dst-jpg_s200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=v1pZo1wECVMQ7kNvgGptYdC&_nc_ht=scontent.fbze2-1.fna&oh=00_AYANEfV7a96x_8VOnG2ezms8262EzA9OOUUjG2KIvQbekQ&oe=66D3DF3E,BillGates,Reel
https://www.facebook.com/BillGates/posts/pfbid0uvz4QNKSCCWmvLgsvDKxtmobYXcAS5ctCfbjxM9JdhGDStkNNtmK8Y459SfyriRHl,https://www.facebook.com/BillGates,Bill Gates,,2024-08-22T21:18:20.000Z,Bill Gates,https://scontent.fbze2-1.fna.fbcdn.net/v/t39.30808-1/438099100_1025477818943150_7710245385356396537_n.jpg?stp=dst-jpg_s200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=v1pZo1wECVMQ7kNvgGptYdC&_nc_ht=scontent.fbze2-1.fna&oh=00_AYANEfV7a96x_8VOnG2ezms8262EzA9OOUUjG2KIvQbekQ&oe=66D3DF3E,,,,https://www.facebook.com/BillGates,https://scontent.fbze2-1.fna.fbcdn.net/v/t39.30808-6/456419555_1081061883384743_2100062788182358125_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=0070kriqdLAQ7kNvgFLoFbW&_nc_ht=scontent.fbze2-1.fna&oh=00_AYD2buSlkUNpUAY2WYMyZWlcYR9mBCUs_KLelDkUC8UJzg&oe=66D3E08A,https://scontent.fbze2-1.fna.fbcdn.net/v/t39.30808-1/438099100_1025477818943150_7710245385356396537_n.jpg?stp=dst-jpg_s200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=v1pZo1wECVMQ7kNvgGptYdC&_nc_ht=scontent.fbze2-1.fna&oh=00_AYANEfV7a96x_8VOnG2ezms8262EzA9OOUUjG2KIvQbekQ&oe=66D3DF3E,BillGates,Post
https://www.facebook.com/BillGates/videos/1030589198686578/,https://www.facebook.com/BillGates,Bill Gates,"With VectorCam, a new app that uses computer vision, anyone can identify malaria-carrying mosquitoes.",2024-08-22T16:05:10.000Z,Bill Gates,https://scontent.fbze2-1.fna.fbcdn.net/v/t39.30808-1/438099100_1025477818943150_7710245385356396537_n.jpg?stp=dst-jpg_s200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=v1pZo1wECVMQ7kNvgGptYdC&_nc_ht=scontent.fbze2-1.fna&oh=00_AYANEfV7a96x_8VOnG2ezms8262EzA9OOUUjG2KIvQbekQ&oe=66D3DF3E,,,,https://www.facebook.com/BillGates,https://scontent.fbze2-1.fna.fbcdn.net/v/t39.30808-6/456419555_1081061883384743_2100062788182358125_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=0070kriqdLAQ7kNvgFLoFbW&_nc_ht=scontent.fbze2-1.fna&oh=00_AYD2buSlkUNpUAY2WYMyZWlcYR9mBCUs_KLelDkUC8UJzg&oe=66D3E08A,https://scontent.fbze2-1.fna.fbcdn.net/v/t39.30808-1/438099100_1025477818943150_7710245385356396537_n.jpg?stp=dst-jpg_s200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=v1pZo1wECVMQ7kNvgGptYdC&_nc_ht=scontent.fbze2-1.fna&oh=00_AYANEfV7a96x_8VOnG2ezms8262EzA9OOUUjG2KIvQbekQ&oe=66D3DF3E,BillGates,Post
https://www.facebook.com/BillGates/videos/384428391094089/,https://www.facebook.com/BillGates,Bill Gates,"With cutting-edge innovation, global leadership, and sustained commitment, we can eradicate malaria and save millions of lives: https://gatesnot.es/4ctJhNX",2024-08-20T17:52:34.000Z,Bill Gates,https://scontent.fbze2-1.fna.fbcdn.net/v/t39.30808-1/438099100_1025477818943150_7710245385356396537_n.jpg?stp=dst-jpg_s200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=v1pZo1wECVMQ7kNvgGptYdC&_nc_ht=scontent.fbze2-1.fna&oh=00_AYANEfV7a96x_8VOnG2ezms8262EzA9OOUUjG2KIvQbekQ&oe=66D3DF3E,,,,https://www.facebook.com/BillGates,https://scontent.fbze2-1.fna.fbcdn.net/v/t39.30808-6/456419555_1081061883384743_2100062788182358125_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=0070kriqdLAQ7kNvgFLoFbW&_nc_ht=scontent.fbze2-1.fna&oh=00_AYD2buSlkUNpUAY2WYMyZWlcYR9mBCUs_KLelDkUC8UJzg&oe=66D3E08A,https://scontent.fbze2-1.fna.fbcdn.net/v/t39.30808-1/438099100_1025477818943150_7710245385356396537_n.jpg?stp=dst-jpg_s200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=v1pZo1wECVMQ7kNvgGptYdC&_nc_ht=scontent.fbze2-1.fna&oh=00_AYANEfV7a96x_8VOnG2ezms8262EzA9OOUUjG2KIvQbekQ&oe=66D3DF3E,BillGates,Post
https://www.facebook.com/BillGates/posts/529183002795421:529183002795421,https://www.facebook.com/BillGates,Bill Gates,"Mosquitoes are a buzzkill. This week on Gates Notes, I’m sharing an update on the fight against these insects and the deadly diseases they carry: https://gatesnot.es/4dvzS9L",2024-08-20T03:58:26.000Z,Bill Gates,https://scontent.fbze2-1.fna.fbcdn.net/v/t39.30808-1/438099100_1025477818943150_7710245385356396537_n.jpg?stp=dst-jpg_s200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=v1pZo1wECVMQ7kNvgGptYdC&_nc_ht=scontent.fbze2-1.fna&oh=00_AYANEfV7a96x_8VOnG2ezms8262EzA9OOUUjG2KIvQbekQ&oe=66D3DF3E,,,,https://www.facebook.com/BillGates,https://scontent.fbze2-1.fna.fbcdn.net/v/t39.30808-6/456419555_1081061883384743_2100062788182358125_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=0070kriqdLAQ7kNvgFLoFbW&_nc_ht=scontent.fbze2-1.fna&oh=00_AYD2buSlkUNpUAY2WYMyZWlcYR9mBCUs_KLelDkUC8UJzg&oe=66D3E08A,https://scontent.fbze2-1.fna.fbcdn.net/v/t39.30808-1/438099100_1025477818943150_7710245385356396537_n.jpg?stp=dst-jpg_s200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=v1pZo1wECVMQ7kNvgGptYdC&_nc_ht=scontent.fbze2-1.fna&oh=00_AYANEfV7a96x_8VOnG2ezms8262EzA9OOUUjG2KIvQbekQ&oe=66D3DF3E,BillGates,Post
https://www.facebook.com/reel/336503756223275/,https://www.facebook.com/BillGates,Bill Gates,My new Dick's Drive In Restaurant pickleball paddle may give my game a saucy edge.,2024-08-18T14:00:18.000Z,Bill Gates,https://scontent.fbze2-1.fna.fbcdn.net/v/t39.30808-1/438099100_1025477818943150_7710245385356396537_n.jpg?stp=dst-jpg_s200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=v1pZo1wECVMQ7kNvgGptYdC&_nc_ht=scontent.fbze2-1.fna&oh=00_AYANEfV7a96x_8VOnG2ezms8262EzA9OOUUjG2KIvQbekQ&oe=66D3DF3E,,,,https://www.facebook.com/BillGates,https://scontent.fbze2-1.fna.fbcdn.net/v/t39.30808-6/456419555_1081061883384743_2100062788182358125_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=0070kriqdLAQ7kNvgFLoFbW&_nc_ht=scontent.fbze2-1.fna&oh=00_AYD2buSlkUNpUAY2WYMyZWlcYR9mBCUs_KLelDkUC8UJzg&oe=66D3E08A,https://scontent.fbze2-1.fna.fbcdn.net/v/t39.30808-1/438099100_1025477818943150_7710245385356396537_n.jpg?stp=dst-jpg_s200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=v1pZo1wECVMQ7kNvgGptYdC&_nc_ht=scontent.fbze2-1.fna&oh=00_AYANEfV7a96x_8VOnG2ezms8262EzA9OOUUjG2KIvQbekQ&oe=66D3DF3E,BillGates,Reel
https://www.facebook.com/BillGates/posts/pfbid0xgsJq5FVL2LsmdTaiG9GfskJFcMkRqrWEhRXTYUrHhNz6UF8eE3HqJmQGDpwMDjdl,https://www.facebook.com/BillGates,Bill Gates,"In South Africa, nearly a quarter of all children are stunted, which means they don’t get enough nutrition during the first two years of life and don’t develop properly as a result. With help from Dr. Matlwa Mabaso and the Grow Great Campaign, health workers are providing the necessary education and services to eliminate this condition.",2024-08-17T16:58:29.000Z,Bill Gates,https://scontent.fbze2-1.fna.fbcdn.net/v/t39.30808-1/438099100_1025477818943150_7710245385356396537_n.jpg?stp=dst-jpg_s200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=v1pZo1wECVMQ7kNvgGptYdC&_nc_ht=scontent.fbze2-1.fna&oh=00_AYANEfV7a96x_8VOnG2ezms8262EzA9OOUUjG2KIvQbekQ&oe=66D3DF3E,https://gatesnot.es/3SRoiO1,This doctor/novelist is tackling malnutrition,https://external.fbze2-1.fna.fbcdn.net/emg1/v/t13/12695628468552432237?url=https%3A%2F%2Fassets.gatesnotes.com%2F8a5ac0b3-6095-00af-c50a-89056fbe4642%2F3022dd28-e328-402f-a7ad-739ebc0faf6e%2Fcef98ce131464ff7a3e4473d30fa7de7.jpg&fb_obo=1&utld=gatesnotes.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_Q399m-ioH3V1XEFElUV3cmvyOyQW496Wki6JHdZQWWxt0js&oe=66CFF907&_nc_sid=139b9a,https://www.facebook.com/BillGates,https://scontent.fbze2-1.fna.fbcdn.net/v/t39.30808-6/456419555_1081061883384743_2100062788182358125_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=0070kriqdLAQ7kNvgFLoFbW&_nc_ht=scontent.fbze2-1.fna&oh=00_AYD2buSlkUNpUAY2WYMyZWlcYR9mBCUs_KLelDkUC8UJzg&oe=66D3E08A,https://scontent.fbze2-1.fna.fbcdn.net/v/t39.30808-1/438099100_1025477818943150_7710245385356396537_n.jpg?stp=dst-jpg_s200x200&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=v1pZo1wECVMQ7kNvgGptYdC&_nc_ht=scontent.fbze2-1.fna&oh=00_AYANEfV7a96x_8VOnG2ezms8262EzA9OOUUjG2KIvQbekQ&oe=66D3DF3E,BillGates,Post
